Date,Open,High,Low,Close,Adj Close,Volume
1980-08-14,4.270833,4.427083,4.270833,4.385417,4.385417,428400
1980-08-18,4.322917,4.322917,4.104167,4.104167,4.104167,427200
1980-08-20,3.947917,4.166667,3.906250,4.166667,4.166667,649200
1980-08-22,4.437500,4.583333,4.437500,4.562500,4.562500,718800
1980-08-26,4.541667,4.750000,4.541667,4.635417,4.635417,284400
1980-08-28,4.479167,4.479167,4.354167,4.375000,4.375000,334800
1980-09-02,4.250000,4.250000,4.177083,4.239583,4.239583,242400
1980-09-04,4.447917,4.541667,4.447917,4.479167,4.479167,435600
1980-09-08,4.520833,4.520833,4.281250,4.302083,4.302083,309600
1980-09-10,4.406250,4.531250,4.406250,4.416667,4.416667,615600
1980-09-12,4.500000,4.510417,4.354167,4.395833,4.395833,212400
1980-09-16,4.333333,4.552083,4.333333,4.500000,4.500000,600000
1980-09-18,4.708333,4.812500,4.708333,4.739583,4.739583,588000
1980-09-22,5.083333,5.250000,5.083333,5.250000,5.250000,472800
1980-09-24,5.427083,5.729167,5.416667,5.708333,5.708333,627600
1980-09-26,5.437500,5.437500,5.020833,5.114583,5.114583,858000
1980-09-30,4.833333,5.177083,4.833333,5.177083,5.177083,811200
1980-10-02,5.041667,5.093750,4.916667,4.968750,4.968750,420000
1980-10-06,5.218750,5.458333,5.218750,5.375000,5.375000,351600
1980-10-08,5.437500,5.479167,5.395833,5.437500,5.437500,318000
1980-10-10,5.531250,5.541667,5.166667,5.166667,5.166667,385200
1980-10-14,5.375000,5.385417,5.291667,5.291667,5.291667,368400
1980-10-16,5.270833,5.395833,5.187500,5.187500,5.187500,187200
1980-10-20,5.093750,5.104167,5.041667,5.104167,5.104167,148800
1980-10-22,5.114583,5.218750,5.104167,5.187500,5.187500,123600
1980-10-24,5.250000,5.250000,5.020833,5.250000,5.250000,274800
1980-10-28,4.916667,5.000000,4.791667,5.000000,5.000000,400000
1980-10-30,5.000000,5.000000,4.520833,4.520833,4.520833,460800
1980-11-03,4.791667,5.000000,4.791667,4.833333,4.833333,306400
1980-11-06,5.333333,5.333333,5.125000,5.166667,5.166667,450400
1980-11-10,5.187500,5.395833,5.187500,5.354167,5.354167,201600
1980-11-12,5.520833,5.666667,5.458333,5.666667,5.666667,252000
1980-11-14,6.041667,6.583333,5.895833,6.333333,6.333333,687600
1980-11-18,6.666667,6.916667,6.666667,6.833333,6.833333,520800
1980-11-20,7.083333,7.375000,6.937500,7.333333,7.333333,558000
1980-11-24,6.791667,7.062500,6.520833,7.000000,7.000000,410400
1980-11-26,6.854167,7.062500,6.854167,6.916667,6.916667,375600
1980-12-01,6.958333,7.125000,6.916667,6.937500,6.937500,381600
1980-12-03,6.687500,6.750000,6.479167,6.541667,6.541667,240400
1980-12-05,6.562500,6.562500,6.166667,6.250000,6.250000,254400
1980-12-09,5.833333,6.250000,5.708333,6.166667,6.166667,720400
1980-12-11,5.604167,5.729167,5.375000,5.729167,5.729167,1254400
1980-12-15,5.854167,6.000000,5.854167,5.916667,5.916667,201600
1980-12-17,5.479167,5.479167,5.125000,5.333333,5.333333,858000
1980-12-19,5.270833,5.291667,4.937500,4.958333,4.958333,661200
1980-12-23,5.041667,5.416667,4.979167,5.354167,5.354167,1158400
1980-12-26,5.645833,5.708333,5.604167,5.687500,5.687500,169200
1980-12-30,5.500000,5.729167,5.500000,5.687500,5.687500,259600
1981-01-02,5.750000,6.041667,5.750000,5.875000,5.875000,558000
1981-01-06,5.437500,5.458333,5.062500,5.312500,5.312500,1014000
1981-01-08,5.166667,5.166667,4.854167,4.937500,4.937500,620800
1981-01-12,4.604167,4.791667,4.604167,4.666667,4.666667,1472800
1981-01-14,4.583333,4.687500,4.562500,4.625000,4.625000,231600
1981-01-16,4.687500,4.791667,4.625000,4.729167,4.729167,329200
1981-01-20,4.791667,4.791667,4.541667,4.562500,4.562500,292000
1981-01-22,4.604167,4.687500,4.541667,4.562500,4.562500,260400
1981-01-26,4.270833,4.270833,3.895833,4.083333,4.083333,1447600
1981-01-28,4.145833,4.229167,4.062500,4.125000,4.125000,514000
1981-01-30,4.125000,4.145833,3.895833,3.937500,3.937500,307600
1981-02-03,3.479167,4.000000,3.375000,4.000000,4.000000,1032400
1981-02-05,4.062500,4.166667,4.062500,4.145833,4.145833,274000
1981-02-09,4.291667,4.395833,4.083333,4.104167,4.104167,300400
1981-02-11,3.979167,4.020833,3.916667,3.916667,3.916667,55600
1981-02-13,3.791667,3.791667,3.729167,3.770833,3.770833,133200
1981-02-18,3.875000,3.958333,3.812500,3.895833,3.895833,245200
1981-02-20,3.791667,3.791667,3.666667,3.708333,3.708333,414000
1981-02-24,3.854167,4.000000,3.854167,3.916667,3.916667,419200
1981-02-26,3.750000,3.791667,3.562500,3.666667,3.666667,475600
1981-03-02,3.875000,4.104167,3.854167,4.083333,4.083333,326400
1981-03-04,4.000000,4.000000,3.937500,3.958333,3.958333,224800
1981-03-06,3.750000,3.854167,3.729167,3.833333,3.833333,152400
1981-03-10,3.854167,3.937500,3.812500,3.812500,3.812500,132400
1981-03-12,3.791667,4.083333,3.770833,4.083333,4.083333,194800
1981-03-16,3.958333,4.250000,3.937500,4.229167,4.229167,404800
1981-03-18,4.187500,4.291667,4.125000,4.166667,4.166667,263200
1981-03-20,4.104167,4.208333,4.104167,4.166667,4.166667,301200
1981-03-24,4.333333,4.520833,4.333333,4.395833,4.395833,438400
1981-03-26,4.520833,4.541667,4.416667,4.458333,4.458333,361200
1981-03-30,4.291667,4.291667,4.229167,4.229167,4.229167,413200
1981-04-01,4.333333,4.333333,4.208333,4.250000,4.250000,138400
1981-04-03,4.125000,4.145833,4.041667,4.062500,4.062500,757600
1981-04-07,4.083333,4.229167,4.041667,4.145833,4.145833,458400
1981-04-09,4.229167,4.333333,4.208333,4.333333,4.333333,748000
1981-04-13,4.416667,4.812500,4.354167,4.604167,4.604167,849600
1981-04-15,4.583333,4.645833,4.583333,4.645833,4.645833,316000
1981-04-20,4.791667,5.145833,4.729167,5.145833,5.145833,547600
1981-04-22,4.812500,4.979167,4.812500,4.875000,4.875000,491200
1981-04-24,4.958333,5.000000,4.937500,4.937500,4.937500,697200
1981-04-28,4.791667,4.833333,4.541667,4.666667,4.666667,551200
1981-04-30,4.583333,4.604167,4.500000,4.562500,4.562500,641200
1981-05-04,4.416667,4.416667,4.291667,4.312500,4.312500,141600
1981-05-06,4.333333,4.520833,4.333333,4.458333,4.458333,330000
1981-05-08,4.562500,4.687500,4.562500,4.562500,4.562500,103600
1981-05-12,4.479167,4.729167,4.479167,4.729167,4.729167,150400
1981-05-14,4.541667,4.604167,4.333333,4.479167,4.479167,158400
1981-05-18,4.583333,4.666667,4.583333,4.625000,4.625000,301200
1981-05-20,4.562500,4.604167,4.333333,4.520833,4.520833,351600
1981-05-22,4.541667,4.562500,4.416667,4.458333,4.458333,91600
1981-05-27,4.583333,4.666667,4.500000,4.562500,4.562500,444400
1981-05-29,4.833333,4.833333,4.729167,4.750000,4.750000,240400
1981-06-02,4.604167,4.604167,4.416667,4.416667,4.416667,379200
1981-06-04,4.291667,4.291667,4.229167,4.250000,4.250000,238000
1981-06-08,4.375000,4.416667,4.312500,4.354167,4.354167,131200
1981-06-10,4.229167,4.312500,4.229167,4.312500,4.312500,86800
1981-06-12,4.458333,4.500000,4.437500,4.458333,4.458333,304000
1981-06-16,4.375000,4.375000,4.020833,4.020833,4.020833,299200
1981-06-18,4.250000,4.291667,4.020833,4.062500,4.062500,278400
1981-06-22,4.062500,4.083333,3.770833,3.833333,3.833333,192000
1981-06-24,3.895833,3.916667,3.833333,3.854167,3.854167,352800
1981-06-26,3.916667,4.166667,3.916667,4.125000,4.125000,249600
1981-06-30,4.000000,4.000000,3.875000,3.916667,3.916667,430800
1981-07-02,3.833333,3.854167,3.500000,3.583333,3.583333,1016400
1981-07-07,3.708333,3.875000,3.687500,3.708333,3.708333,186400
1981-07-09,3.541667,3.687500,3.500000,3.687500,3.687500,236800
1981-07-13,3.541667,3.645833,3.541667,3.604167,3.604167,104800
1981-07-15,3.520833,3.625000,3.520833,3.604167,3.604167,101200
1981-07-17,3.625000,3.666667,3.625000,3.645833,3.645833,104400
1981-07-21,3.604167,3.645833,3.541667,3.583333,3.583333,128800
1981-07-23,3.604167,3.625000,3.541667,3.625000,3.625000,68400
1981-07-27,3.604167,3.625000,3.541667,3.541667,3.541667,144000
1981-07-29,3.416667,3.479167,3.354167,3.458333,3.458333,202800
1981-07-31,3.416667,3.416667,3.333333,3.333333,3.333333,439600
1981-08-04,3.270833,3.270833,3.187500,3.250000,3.250000,218800
1981-08-06,3.375000,3.375000,3.270833,3.270833,3.270833,305200
1981-08-10,3.229167,3.229167,3.187500,3.208333,3.208333,160000
1981-08-12,3.333333,3.354167,3.250000,3.250000,3.250000,61600
1981-08-14,3.375000,3.479167,3.375000,3.479167,3.479167,174000
1981-08-18,3.479167,3.541667,3.458333,3.520833,3.520833,146400
1981-08-20,3.437500,3.437500,3.395833,3.416667,3.416667,540000
1981-08-24,3.229167,3.229167,3.145833,3.145833,3.145833,194400
1981-08-26,3.208333,3.229167,3.187500,3.187500,3.187500,104800
1981-08-28,3.104167,3.145833,3.104167,3.145833,3.145833,98400
1981-09-01,3.062500,3.104167,3.062500,3.062500,3.062500,120400
1981-09-03,3.125000,3.125000,2.958333,2.958333,2.958333,597600
1981-09-08,2.958333,2.958333,2.833333,2.895833,2.895833,304800
1981-09-10,2.916667,3.104167,2.916667,3.104167,3.104167,204400
1981-09-14,3.145833,3.166667,3.000000,3.041667,3.041667,379200
1981-09-16,2.958333,2.958333,2.708333,2.833333,2.833333,345600
1981-09-18,2.687500,2.791667,2.666667,2.750000,2.750000,163200
1981-09-22,2.729167,2.750000,2.604167,2.604167,2.604167,301600
1981-09-24,2.500000,2.625000,2.500000,2.583333,2.583333,424000
1981-09-28,2.458333,2.791667,2.333333,2.791667,2.791667,569200
1981-09-30,2.666667,2.708333,2.625000,2.708333,2.708333,142000
1981-10-02,2.833333,3.041667,2.833333,2.979167,2.979167,226800
1981-10-06,3.000000,3.000000,2.895833,2.895833,2.895833,116400
1981-10-08,2.875000,2.916667,2.812500,2.895833,2.895833,194400
1981-10-12,2.958333,3.020833,2.958333,3.020833,3.020833,243600
1981-10-14,3.250000,3.250000,3.083333,3.104167,3.104167,300400
1981-10-16,3.187500,3.187500,3.125000,3.125000,3.125000,130800
1981-10-20,3.145833,3.208333,3.125000,3.166667,3.166667,292800
1981-10-22,3.270833,3.270833,3.104167,3.125000,3.125000,366000
1981-10-26,2.979167,3.083333,2.958333,3.020833,3.020833,127200
1981-10-28,3.125000,3.333333,3.125000,3.291667,3.291667,469200
1981-10-30,3.208333,3.291667,3.166667,3.291667,3.291667,150000
1981-11-03,3.395833,3.479167,3.375000,3.437500,3.437500,356400
1981-11-05,3.437500,3.437500,3.312500,3.333333,3.333333,79600
1981-11-09,3.229167,3.291667,3.187500,3.229167,3.229167,120000
1981-11-11,3.125000,3.145833,3.062500,3.104167,3.104167,73600
1981-11-13,3.125000,3.145833,2.875000,2.875000,2.875000,218400
1981-11-17,2.875000,2.875000,2.791667,2.854167,2.854167,174000
1981-11-19,2.833333,2.854167,2.812500,2.833333,2.833333,125200
1981-11-23,2.895833,2.937500,2.854167,2.854167,2.854167,398800
1981-11-25,2.979167,2.979167,2.895833,2.895833,2.895833,113200
1981-11-30,2.729167,2.833333,2.729167,2.833333,2.833333,300000
1981-12-02,2.958333,3.125000,2.937500,3.083333,3.083333,499600
1981-12-04,3.062500,3.083333,3.041667,3.041667,3.041667,304000
1981-12-08,2.979167,2.979167,2.895833,2.895833,2.895833,118000
1981-12-10,2.895833,2.958333,2.895833,2.958333,2.958333,164800
1981-12-14,2.937500,2.937500,2.875000,2.875000,2.875000,164800
1981-12-16,2.916667,2.916667,2.895833,2.895833,2.895833,92800
1981-12-18,2.958333,3.020833,2.937500,3.000000,3.000000,192400
1981-12-22,3.000000,3.041667,2.958333,2.979167,2.979167,218800
1981-12-24,3.020833,3.020833,2.958333,3.020833,3.020833,79600
1981-12-29,3.000000,3.020833,2.958333,2.979167,2.979167,125200
1981-12-31,2.937500,2.979167,2.895833,2.937500,2.937500,253600
1982-01-05,2.979167,3.000000,2.875000,2.895833,2.895833,244000
1982-01-07,2.812500,2.812500,2.750000,2.770833,2.770833,112000
1982-01-11,2.770833,2.791667,2.687500,2.708333,2.708333,156400
1982-01-13,2.708333,2.770833,2.645833,2.645833,2.645833,1051600
1982-01-15,2.604167,2.666667,2.604167,2.666667,2.666667,293200
1982-01-19,2.833333,2.875000,2.750000,2.770833,2.770833,224800
1982-01-21,2.812500,2.854167,2.791667,2.833333,2.833333,158400
1982-01-25,2.875000,2.895833,2.833333,2.895833,2.895833,56400
1982-01-27,3.083333,3.187500,3.083333,3.104167,3.104167,414400
1982-01-29,3.187500,3.333333,3.187500,3.270833,3.270833,436800
1982-02-02,3.208333,3.291667,3.208333,3.270833,3.270833,162000
1982-02-04,3.104167,3.104167,2.958333,2.979167,2.979167,456000
1982-02-08,3.104167,3.104167,3.000000,3.000000,3.000000,278400
1982-02-10,2.958333,3.000000,2.916667,2.916667,2.916667,139200
1982-02-12,2.916667,2.937500,2.895833,2.916667,2.916667,28800
1982-02-17,3.041667,3.104167,3.000000,3.000000,3.000000,436800
1982-02-19,2.979167,2.979167,2.833333,2.958333,2.958333,88800
1982-02-23,2.833333,2.958333,2.833333,2.958333,2.958333,183600
1982-02-25,3.041667,3.187500,3.041667,3.125000,3.125000,262800
1982-03-01,3.166667,3.291667,3.166667,3.270833,3.270833,351600
1982-03-03,3.270833,3.270833,3.125000,3.125000,3.125000,277600
1982-03-05,3.270833,3.312500,3.229167,3.250000,3.250000,361600
1982-03-09,3.125000,3.125000,2.979167,3.041667,3.041667,1878400
1982-03-11,3.125000,3.208333,3.125000,3.187500,3.187500,176400
1982-03-15,3.145833,3.333333,3.125000,3.312500,3.312500,285600
1982-03-17,3.333333,3.458333,3.333333,3.375000,3.375000,610800
1982-03-19,3.666667,3.875000,3.666667,3.791667,3.791667,770800
1982-03-23,3.875000,3.916667,3.687500,3.708333,3.708333,422800
1982-03-25,3.666667,3.770833,3.645833,3.708333,3.708333,423600
1982-03-29,3.666667,3.729167,3.625000,3.729167,3.729167,141600
1982-03-31,3.729167,3.812500,3.687500,3.750000,3.750000,169200
1982-04-02,3.833333,3.958333,3.833333,3.916667,3.916667,299200
1982-04-06,3.895833,3.895833,3.833333,3.854167,3.854167,313600
1982-04-08,3.895833,4.062500,3.875000,4.000000,4.000000,1032400
1982-04-13,4.062500,4.104167,4.062500,4.104167,4.104167,410800
1982-04-15,3.958333,4.083333,3.958333,4.083333,4.083333,447600
1982-04-19,4.062500,4.125000,4.041667,4.041667,4.041667,418000
1982-04-21,3.854167,3.937500,3.833333,3.895833,3.895833,448800
1982-04-23,4.000000,4.125000,4.000000,4.104167,4.104167,374800
1982-04-27,4.020833,4.020833,3.895833,3.937500,3.937500,336000
1982-04-29,4.104167,4.208333,4.062500,4.145833,4.145833,505200
1982-05-03,4.166667,4.291667,4.166667,4.270833,4.270833,247200
1982-05-05,4.270833,4.291667,4.208333,4.229167,4.229167,451600
1982-05-07,4.208333,4.312500,4.208333,4.250000,4.250000,445600
1982-05-11,4.250000,4.416667,4.250000,4.354167,4.354167,310800
1982-05-13,4.333333,4.479167,4.333333,4.354167,4.354167,908800
1982-05-17,4.458333,4.458333,4.312500,4.333333,4.333333,407200
1982-05-19,4.166667,4.166667,4.104167,4.125000,4.125000,297600
1982-05-21,4.041667,4.083333,3.979167,4.083333,4.083333,238000
1982-05-25,4.104167,4.166667,4.000000,4.041667,4.041667,189600
1982-05-27,3.854167,3.979167,3.854167,3.895833,3.895833,139600
1982-06-01,3.916667,4.020833,3.895833,3.958333,3.958333,260400
1982-06-03,4.000000,4.041667,4.000000,4.020833,4.020833,175200
1982-06-07,3.770833,3.833333,3.687500,3.812500,3.812500,194800
1982-06-09,3.833333,3.833333,3.729167,3.729167,3.729167,241200
1982-06-11,3.854167,4.020833,3.854167,4.020833,4.020833,276400
1982-06-15,3.916667,3.916667,3.770833,3.791667,3.791667,178000
1982-06-17,3.854167,3.854167,3.791667,3.812500,3.812500,236800
1982-06-21,3.729167,3.791667,3.708333,3.750000,3.750000,200400
1982-06-23,3.958333,4.166667,3.958333,4.166667,4.166667,331200
1982-06-25,3.895833,3.916667,3.833333,3.895833,3.895833,367600
1982-06-29,4.020833,4.062500,4.020833,4.041667,4.041667,240400
1982-07-01,4.041667,4.041667,3.916667,3.937500,3.937500,291600
1982-07-06,3.895833,3.937500,3.854167,3.895833,3.895833,152800
1982-07-08,3.916667,3.916667,3.750000,3.854167,3.854167,312000
1982-07-12,3.937500,4.041667,3.937500,3.958333,3.958333,218400
1982-07-14,4.208333,4.375000,4.208333,4.375000,4.375000,1278000
1982-07-16,4.291667,4.395833,4.270833,4.375000,4.375000,475600
1982-07-20,4.333333,4.500000,4.312500,4.500000,4.500000,692800
1982-07-22,4.458333,4.541667,4.458333,4.500000,4.500000,443200
1982-07-26,4.520833,4.520833,4.458333,4.458333,4.458333,284400
1982-07-28,4.416667,4.479167,4.416667,4.458333,4.458333,306000
1982-07-30,4.458333,4.458333,4.208333,4.208333,4.208333,185200
1982-08-03,4.291667,4.375000,4.291667,4.333333,4.333333,398800
1982-08-05,4.166667,4.166667,3.937500,3.937500,3.937500,476800
1982-08-09,3.854167,3.854167,3.750000,3.833333,3.833333,565200
1982-08-11,3.729167,3.729167,3.708333,3.708333,3.708333,164400
1982-08-13,3.500000,3.500000,3.270833,3.500000,3.500000,766000
1982-08-17,3.520833,4.000000,3.437500,4.000000,4.000000,1430800
1982-08-19,3.770833,3.833333,3.708333,3.791667,3.791667,547200
1982-08-23,4.000000,4.291667,3.958333,4.270833,4.270833,935200
1982-08-25,4.375000,4.770833,4.375000,4.541667,4.541667,1248400
1982-08-27,4.833333,4.833333,4.687500,4.750000,4.750000,704800
1982-08-31,5.083333,5.083333,4.958333,5.041667,5.041667,985200
1982-09-02,4.791667,5.083333,4.750000,5.062500,5.062500,516400
1982-09-07,5.187500,5.187500,4.958333,5.041667,5.041667,428800
1982-09-09,5.062500,5.083333,4.791667,4.791667,4.791667,703200
1982-09-13,4.875000,4.937500,4.791667,4.895833,4.895833,767200
1982-09-15,5.041667,5.104167,4.958333,4.979167,4.979167,550000
1982-09-17,4.854167,4.854167,4.625000,4.645833,4.645833,477600
1982-09-21,4.645833,4.895833,4.625000,4.895833,4.895833,474000
1982-09-23,4.916667,5.041667,4.854167,5.000000,5.000000,515200
1982-09-27,4.645833,4.645833,4.562500,4.645833,4.645833,350800
1982-09-29,4.604167,4.604167,4.312500,4.437500,4.437500,430800
1982-10-01,4.437500,4.541667,4.375000,4.500000,4.500000,843600
1982-10-05,4.437500,4.437500,4.437500,4.437500,4.437500,10
1982-10-07,5.062500,5.250000,5.062500,5.104167,5.104167,1090800
1982-10-11,5.125000,5.312500,5.125000,5.229167,5.229167,832800
1982-10-13,5.020833,5.291667,5.020833,5.208333,5.208333,582000
1982-10-15,5.145833,5.416667,5.104167,5.291667,5.291667,1502400
1982-10-19,5.541667,5.687500,5.541667,5.625000,5.625000,609600
1982-10-21,5.895833,6.000000,5.895833,5.979167,5.979167,836800
1982-10-25,6.083333,6.083333,5.458333,5.520833,5.520833,1797600
1982-10-27,5.833333,5.875000,5.770833,5.791667,5.791667,380400
1982-10-29,5.656250,6.156250,5.375000,5.937500,5.937500,436800
1982-11-02,6.000000,6.312500,6.000000,6.250000,6.250000,494400
1982-11-04,6.875000,7.000000,6.875000,6.937500,6.937500,551600
1982-11-08,6.656250,6.656250,6.500000,6.562500,6.562500,270000
1982-11-10,6.625000,6.750000,5.968750,6.062500,6.062500,739600
1982-11-12,6.156250,6.218750,6.093750,6.156250,6.156250,426000
1982-11-16,6.062500,6.062500,5.687500,5.750000,5.750000,490000
1982-11-18,6.125000,6.125000,6.000000,6.062500,6.062500,382000
1982-11-22,5.875000,5.937500,5.812500,5.843750,5.843750,197200
1982-11-24,5.812500,5.937500,5.625000,5.625000,5.625000,200000
1982-11-29,5.687500,5.687500,5.468750,5.593750,5.593750,625200
1982-12-01,6.250000,6.437500,6.125000,6.187500,6.187500,471200
1982-12-03,5.968750,6.000000,5.781250,5.812500,5.812500,122800
1982-12-07,6.156250,6.562500,6.156250,6.343750,6.343750,730800
1982-12-09,6.062500,6.062500,5.812500,5.875000,5.875000,501600
1982-12-13,5.875000,5.937500,5.781250,5.937500,5.937500,153200
1982-12-15,5.781250,5.781250,5.687500,5.750000,5.750000,568000
1982-12-17,5.968750,6.187500,5.906250,6.187500,6.187500,516800
1982-12-21,6.218750,6.500000,6.093750,6.500000,6.500000,388000
1982-12-23,6.750000,6.781250,6.625000,6.656250,6.656250,268400
1982-12-28,6.593750,6.625000,6.343750,6.375000,6.375000,344800
1982-12-30,6.218750,6.343750,6.156250,6.312500,6.312500,185600
1983-01-03,6.281250,6.437500,6.125000,6.125000,6.125000,266400
1983-01-05,6.218750,6.218750,6.062500,6.093750,6.093750,428800
1983-01-07,6.531250,6.875000,6.531250,6.781250,6.781250,884400
1983-01-11,6.937500,7.000000,6.906250,6.968750,6.968750,710400
1983-01-13,7.250000,7.375000,7.218750,7.281250,7.281250,506800
1983-01-17,8.187500,8.531250,8.187500,8.343750,8.343750,1760800
1983-01-19,8.906250,8.968750,8.437500,8.687500,8.687500,1423200
1983-01-21,8.750000,8.750000,8.500000,8.562500,8.562500,581200
1983-01-25,8.062500,8.562500,8.062500,8.343750,8.343750,1105600
1983-01-27,8.562500,8.875000,8.562500,8.781250,8.781250,632400
1983-01-31,8.781250,9.000000,8.687500,9.000000,9.000000,376000
1983-02-02,8.937500,8.937500,8.687500,8.750000,8.750000,1158800
1983-02-04,8.875000,9.500000,8.875000,9.500000,9.500000,852800
1983-02-08,9.218750,9.250000,8.687500,8.687500,8.687500,861200
1983-02-10,8.562500,8.812500,8.562500,8.750000,8.750000,510000
1983-02-14,8.843750,9.312500,8.843750,9.218750,9.218750,451200
1983-02-16,9.343750,9.375000,9.000000,9.062500,9.062500,624800
1983-02-18,8.812500,8.968750,8.812500,8.937500,8.937500,581200
1983-02-23,8.937500,9.437500,8.937500,9.437500,9.437500,604000
1983-02-25,9.687500,9.812500,9.312500,9.312500,9.312500,768800
1983-03-01,9.125000,9.281250,9.000000,9.062500,9.062500,421200
1983-03-03,8.656250,8.812500,8.625000,8.656250,8.656250,742400
1983-03-07,8.750000,8.750000,8.625000,8.718750,8.718750,508400
1983-03-09,8.406250,8.500000,8.125000,8.437500,8.437500,660400
1983-03-11,8.281250,8.343750,8.062500,8.156250,8.156250,390000
1983-03-15,8.531250,8.843750,8.531250,8.812500,8.812500,567200
1983-03-17,8.968750,9.031250,8.781250,8.781250,8.781250,392400
1983-03-21,8.968750,9.031250,8.812500,9.000000,9.000000,510800
1983-03-23,8.500000,8.812500,8.468750,8.718750,8.718750,427200
1983-03-25,8.906250,9.062500,8.750000,8.875000,8.875000,210400
1983-03-29,8.593750,8.843750,8.343750,8.437500,8.437500,778000
1983-03-31,9.000000,9.562500,8.312500,8.375000,8.375000,642400
1983-04-05,8.250000,8.468750,8.156250,8.156250,8.156250,603600
1983-04-07,7.843750,7.937500,7.750000,7.937500,7.937500,885600
1983-04-11,8.281250,8.468750,8.218750,8.406250,8.406250,713600
1983-04-13,8.843750,9.187500,8.562500,8.968750,8.968750,1886000
1983-04-15,9.437500,9.531250,9.343750,9.406250,9.406250,783600
1983-04-19,9.187500,9.250000,9.000000,9.093750,9.093750,350400
1983-04-21,9.500000,9.718750,9.468750,9.468750,9.468750,512000
1983-04-25,9.062500,9.312500,8.812500,8.875000,8.875000,664400
1983-04-27,9.406250,9.531250,9.250000,9.375000,9.375000,364000
1983-04-29,9.406250,9.500000,9.312500,9.500000,9.500000,217200
1983-05-03,9.375000,9.906250,9.375000,9.843750,9.843750,496000
1983-05-05,10.843750,11.062500,10.625000,10.968750,10.968750,1366400
1983-05-09,11.250000,11.375000,11.156250,11.312500,11.312500,804800
1983-05-11,11.375000,11.437500,11.250000,11.281250,11.281250,370800
1983-05-13,10.968750,11.593750,10.968750,11.531250,11.531250,390400
1983-05-17,11.375000,11.468750,11.250000,11.312500,11.312500,324400
1983-05-19,11.281250,11.375000,11.125000,11.187500,11.187500,392800
1983-05-23,11.968750,12.000000,11.718750,11.968750,11.968750,452000
1983-05-25,12.968750,13.250000,12.875000,13.093750,13.093750,1001200
1983-05-27,12.531250,12.593750,12.312500,12.406250,12.406250,317200
1983-06-01,12.156250,12.625000,12.156250,12.625000,12.625000,830800
1983-06-03,13.125000,13.500000,13.093750,13.406250,13.406250,537200
1983-06-07,13.562500,13.625000,13.218750,13.218750,13.218750,438800
1983-06-09,13.187500,13.250000,12.968750,13.093750,13.093750,252800
1983-06-13,13.125000,13.156250,12.750000,12.906250,12.906250,209200
1983-06-15,12.656250,13.062500,12.593750,13.062500,13.062500,304800
1983-06-17,13.687500,13.781250,13.531250,13.656250,13.656250,109200
1983-06-21,13.500000,13.562500,13.093750,13.500000,13.500000,333600
1983-06-23,14.750000,16.656250,14.687500,15.812500,15.812500,1108400
1983-06-27,16.062500,16.218750,15.375000,16.125000,16.125000,584800
1983-06-29,15.562500,15.875000,15.250000,15.843750,15.843750,1016800
1983-07-01,16.187500,16.187500,15.906250,16.156250,16.156250,177600
1983-07-06,15.718750,15.937500,15.656250,15.906250,15.906250,338000
1983-07-08,16.062500,16.125000,15.875000,15.875000,15.875000,504000
1983-07-12,16.281250,16.406250,15.812500,15.906250,15.906250,347200
1983-07-14,15.437500,15.484375,14.718750,14.750000,14.750000,760800
1983-07-18,14.312500,14.312500,13.937500,14.031250,14.031250,562800
1983-07-20,15.062500,15.750000,15.000000,15.750000,15.750000,392400
1983-07-22,16.515625,16.906250,16.125000,16.281250,16.281250,471200
1983-07-26,16.468750,16.843750,16.406250,16.562500,16.562500,506000
1983-07-28,15.906250,15.937500,14.781250,14.843750,14.843750,357200
1983-08-01,14.750000,15.218750,14.750000,15.000000,15.000000,740000
1983-08-03,14.687500,14.781250,14.375000,14.500000,14.500000,613200
1983-08-05,14.250000,14.406250,14.000000,14.187500,14.187500,398000
1983-08-09,13.875000,13.937500,13.031250,13.375000,13.375000,1116400
1983-08-11,13.531250,14.062500,13.531250,14.000000,14.000000,605600
1983-08-15,14.250000,14.531250,14.250000,14.281250,14.281250,402000
1983-08-17,13.500000,13.593750,13.281250,13.531250,13.531250,333200
1983-08-19,13.312500,13.687500,13.000000,13.687500,13.687500,409600
1983-08-23,13.125000,13.937500,13.125000,13.750000,13.750000,342200
1983-08-25,13.625000,14.000000,13.312500,13.687500,13.687500,332200
1983-08-29,14.375000,15.375000,14.125000,15.375000,15.375000,617800
1983-08-31,15.250000,15.875000,15.125000,15.875000,15.875000,608800
1983-09-02,15.437500,16.000000,15.437500,16.000000,16.000000,442200
1983-09-07,16.437500,16.500000,15.812500,16.000000,16.000000,587600
1983-09-09,16.062500,16.062500,15.000000,15.187500,15.187500,607800
1983-09-13,14.500000,14.750000,14.000000,14.687500,14.687500,940600
1983-09-15,14.375000,15.125000,14.000000,14.875000,14.875000,684800
1983-09-19,15.437500,16.187500,15.312500,16.000000,16.000000,412200
1983-09-21,15.750000,15.875000,15.625000,15.750000,15.750000,466000
1983-09-23,16.062500,16.062500,14.812500,15.375000,15.375000,743600
1983-09-27,14.937500,15.312500,14.875000,15.062500,15.062500,846800
1983-09-29,16.125000,16.375000,15.312500,15.312500,15.312500,638200
1983-10-03,14.625000,15.000000,14.562500,15.000000,15.000000,454000
1983-10-05,15.375000,15.562500,15.375000,15.562500,15.562500,873000
